ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.5202,-5.0305,15.2567,-0.0891,-1.2684,9.7238,-7.56,47.82,7.14,346.46,58.29,85.84,42.322464,-83.4791,545.16,685.7055515672068,6.3,9.677419,30.6,18 / 21,11096,2017-04-02 18:02:21:091
-1.8421,-0.6545,4.3061,0.7827,0.1571,9.7741,-2.22,49.14,6.6,345.64,71.18,62.26,42.322464,-83.4791,545.16,685.7055515672068,6.3,9.677419,30.6,18 / 21,11196,2017-04-02 18:02:21:191
-1.2565,-2.1964,-1.7426,0.0787,-0.2925,9.802,-5.7,50.16,4.14,358.19,71.35,39.43,42.322464,-83.4791,545.16,685.7055515672068,6.3,9.677419,30.6,18 / 21,11297,2017-04-02 18:02:21:292
8.9056,7.9136,22.7361,0.1457,-0.3806,9.7982,-8.4,50.76,1.44,20.98,77.53,32.96,42.322464,-83.4791,545.16,685.7055515672068,6.3,9.677419,30.6,18 / 21,11396,2017-04-02 18:02:21:391
3.272,-6.3209,3.4555,0.8015,-0.0838,9.7735,-10.92,50.94,3.18,23.24,61.76,-15.58,42.322464,-83.4791,545.16,685.7055515672068,6.3,9.677419,30.6,18 / 21,11496,2017-04-02 18:02:21:491
-2.0792,-8.2764,13.9886,-0.4926,-2.1483,9.5558,-19.08,48.72,-2.1,81.49,71.62,-42.38,42.322464,-83.4791,545.16,685.7055515672068,6.3,9.677419,30.6,18 / 21,11596,2017-04-02 18:02:21:591
-0.7856,1.0978,5.5044,-0.3879,0.6531,9.7772,-20.1,46.2,6.18,280.17,84.73,175.73,42.322464,-83.4791,545.16,685.7055515672068,6.3,9.677419,30.6,18 / 21,11697,2017-04-02 18:02:21:692
-0.7791,2.8814,6.639,-0.0482,0.4964,9.7939,-12.54,47.76,16.32,293.11,80.93,125.67,42.322464,-83.4791,545.16,685.7055515672068,6.3,9.677419,30.6,18 / 21,11797,2017-04-02 18:02:21:792
-5.5642,5.4846,10.3823,-0.6645,1.0327,9.7294,-11.28,48.9,12.9,316.96,76.98,101.1,42.32248,-83.479095,545.16,685.7055515672068,5.98,9.677419,28.4,18 / 21,11897,2017-04-02 18:02:21:892
2.2657,-7.022,17.6018,0.1054,-0.6767,9.7827,-7.98,49.44,8.82,338.39,64.64,101.86,42.32248,-83.479095,545.16,685.7055515672068,5.98,9.677419,28.4,18 / 21,11997,2017-04-02 18:02:21:992
-3.0781,-2.2854,9.5156,1.1421,0.1805,9.7382,-3.84,49.74,7.92,333.26,78.83,82.14,42.32248,-83.479095,545.16,685.7055515672068,5.98,9.677419,28.4,18 / 21,12097,2017-04-02 18:02:22:092
-1.1883,-2.1472,-0.7216,-0.0213,-0.0894,9.8062,-6.3,50.28,3.66,5.88,72.72,22.95,42.32248,-83.479095,545.16,685.7055515672068,5.98,9.677419,28.4,18 / 21,12197,2017-04-02 18:02:22:192
6.2421,6.3564,22.0448,-0.3073,-0.7704,9.7715,-9.84,50.52,-1.74,48.28,82.01,21.85,42.32248,-83.479095,545.16,685.7055515672068,5.98,9.677419,28.4,18 / 21,12297,2017-04-02 18:02:22:292
-0.7761,-2.7416,0.3981,3.5792,-2.1362,8.8767,-10.2,50.4,-0.42,41.11,82.01,21.85,42.32248,-83.479095,545.16,685.7055515672068,5.98,9.677419,28.4,18 / 21,12397,2017-04-02 18:02:22:392
-5.7975,-6.6072,11.0603,-1.1883,-2.6342,9.3712,-19.02,47.1,0.54,49.17,65.4,-44.69,42.32248,-83.479095,545.16,685.7055515672068,5.98,9.677419,28.4,18 / 21,12497,2017-04-02 18:02:22:492
-1.2474,2.7945,5.5076,-0.1348,0.5355,9.7911,-21.18,45.9,6.24,277.94,77.35,-176.18,42.32248,-83.479095,545.16,685.7055515672068,5.98,9.677419,28.4,18 / 21,12597,2017-04-02 18:02:22:592
1.2676,1.0651,3.8127,0.6679,-0.0647,9.7836,-13.68,46.68,19.2,260.68,76.78,169.04,42.32248,-83.479095,545.16,685.7055515672068,5.98,9.677419,28.4,18 / 21,12697,2017-04-02 18:02:22:692
-3.2383,8.3887,15.3349,-0.1981,0.8448,9.7682,-13.5,48.3,15.06,316.13,76.51,107.33,42.32248,-83.479095,545.16,685.7055515672068,5.98,9.677419,28.4,18 / 21,12797,2017-04-02 18:02:22:792
0.4626,-1.8398,15.754,-0.672,0.7979,9.751,-10.62,49.74,10.92,329.73,71.96,98.95,42.32249,-83.47908,545.16,685.7055515672068,5.9,9.677419,28.1,18 / 21,12897,2017-04-02 18:02:22:892
-3.992,-2.7877,10.9325,0.8211,-0.1517,9.771,-4.26,50.34,9.84,331.6,72.79,90.4,42.32249,-83.47908,545.16,685.7055515672068,5.9,9.677419,28.1,18 / 21,12997,2017-04-02 18:02:22:992
-1.425,-3.0184,-0.5904,0.1228,-0.726,9.7789,-5.7,49.86,10.62,334.85,77.08,68.62,42.32249,-83.47908,545.16,685.7055515672068,5.9,9.677419,28.1,18 / 21,13096,2017-04-02 18:02:23:091
3.0678,6.2263,20.2263,1.3543,0.329,9.7071,-9.72,50.04,7.38,5.96,85.22,47.04,42.32249,-83.47908,545.16,685.7055515672068,5.9,9.677419,28.1,18 / 21,13197,2017-04-02 18:02:23:192
2.3333,-7.6158,0.2443,1.317,0.0419,9.7177,-12.66,49.62,5.16,30.68,70.42,-13.38,42.32249,-83.47908,545.16,685.7055515672068,5.9,9.677419,28.1,18 / 21,13297,2017-04-02 18:02:23:292
-4.0081,-8.8595,14.3711,-1.0368,-2.6429,9.3867,-17.94,48.84,0.9,42.32,65.6,-29.04,42.32249,-83.47908,545.16,685.7055515672068,5.9,9.677419,28.1,18 / 21,13397,2017-04-02 18:02:23:392
-5.4129,1.6452,6.1717,-3.7427,0.5704,9.0463,-21.9,46.32,6.0,290.24,74.45,175.41,42.32249,-83.47908,545.16,685.7055515672068,5.9,9.677419,28.1,18 / 21,13497,2017-04-02 18:02:23:492
-0.1233,2.3159,6.9173,0.6511,0.1933,9.7831,-15.3,45.24,19.8,276.35,73.2,163.02,42.32249,-83.47908,545.16,685.7055515672068,5.9,9.677419,28.1,18 / 21,13597,2017-04-02 18:02:23:592
3.3286,9.7866,14.7007,0.3194,1.0391,9.7462,-12.42,47.34,16.08,305.64,73.96,122.95,42.32249,-83.47908,545.16,685.7055515672068,5.9,9.677419,28.1,18 / 21,13696,2017-04-02 18:02:23:691
2.6063,-5.3763,15.5586,-0.5609,-0.778,9.7596,-9.42,48.96,12.48,333.31,61.8,102.81,42.32249,-83.47908,545.16,685.7055515672068,5.9,9.677419,28.1,18 / 21,13797,2017-04-02 18:02:23:792
-1.9979,-2.4787,9.1376,1.2617,-0.8663,9.6865,-5.22,49.74,12.96,323.51,68.61,116.41,42.322514,-83.47907,545.16,685.7055515672068,6.12,9.677419,24.6,18 / 21,13897,2017-04-02 18:02:23:892
-1.6464,-2.776,-0.9601,2.3746,-0.744,9.4856,-8.04,49.74,13.86,311.26,76.79,103.55,42.322514,-83.47907,545.16,685.7055515672068,6.12,9.677419,24.6,18 / 21,13997,2017-04-02 18:02:23:992
2.7216,8.272,20.2563,0.0829,-0.0605,9.8061,-13.38,49.38,8.16,41.73,85.78,7.68,42.322514,-83.47907,545.16,685.7055515672068,6.12,9.677419,24.6,18 / 21,14097,2017-04-02 18:02:24:092
10.9055,6.5554,23.8994,0.9826,-0.0435,9.7572,-13.5,49.32,7.14,46.48,74.2,-21.03,42.322514,-83.47907,545.16,685.7055515672068,6.12,9.677419,24.6,18 / 21,14197,2017-04-02 18:02:24:192
-4.9105,-4.1689,14.662,-1.1468,-1.254,9.6583,-17.34,48.3,2.52,80.27,72.28,-60.8,42.322514,-83.47907,545.16,685.7055515672068,6.12,9.677419,24.6,18 / 21,14304,2017-04-02 18:02:24:299
-0.5504,2.8914,3.8752,-0.004,1.3618,9.7116,-19.38,46.86,8.88,272.21,76.22,-159.22,42.322514,-83.47907,545.16,685.7055515672068,6.12,9.677419,24.6,18 / 21,14397,2017-04-02 18:02:24:392
3.0649,0.915,1.9092,1.1063,0.0113,9.744,-12.84,47.16,18.24,252.74,80.13,163.91,42.322514,-83.47907,545.16,685.7055515672068,6.12,9.677419,24.6,18 / 21,14496,2017-04-02 18:02:24:491
-0.0013,4.4434,13.642,-0.8322,0.2235,9.7687,-11.22,48.3,12.42,325.68,79.93,84.96,42.322514,-83.47907,545.16,685.7055515672068,6.12,9.677419,24.6,18 / 21,14598,2017-04-02 18:02:24:593
-2.1948,-3.333,13.9483,-0.1,0.6431,9.785,-7.44,49.86,8.1,343.76,66.38,88.15,42.322514,-83.47907,545.16,685.7055515672068,6.12,9.677419,24.6,18 / 21,14697,2017-04-02 18:02:24:692
9.1979,1.4805,12.9744,0.5299,-0.6178,9.7728,-4.38,50.1,8.1,334.8,72.74,96.15,42.322514,-83.47907,545.16,685.7055515672068,6.12,9.677419,24.6,18 / 21,14797,2017-04-02 18:02:24:792
-1.1789,-3.2948,-1.1268,-0.2499,-0.4816,9.7916,-5.7,50.64,8.64,1.08,80.19,31.75,42.322525,-83.47906,545.16,685.7055515672068,6.41,9.677419,31.7,18 / 21,14897,2017-04-02 18:02:24:892
7.478,11.0189,20.2024,0.0399,-0.5181,9.7929,-10.44,50.76,6.12,337.67,85.82,81.51,42.322525,-83.47906,545.16,685.7055515672068,6.41,9.677419,31.7,18 / 21,14996,2017-04-02 18:02:24:991
13.0575,-1.1401,19.319,2.5578,-1.3332,9.3728,-12.0,49.68,7.26,55.8,74.45,-49.99,42.322525,-83.47906,545.16,685.7055515672068,6.41,9.677419,31.7,18 / 21,15097,2017-04-02 18:02:25:092
-6.6046,-4.9925,15.9662,-1.2727,-2.4392,9.4128,-18.78,48.66,3.0,71.4,71.75,-63.11,42.322525,-83.47906,545.16,685.7055515672068,6.41,9.677419,31.7,18 / 21,15198,2017-04-02 18:02:25:193
-0.5347,3.2911,3.4417,-0.0134,1.064,9.7487,-19.32,47.46,10.38,281.21,69.68,-167.22,42.322525,-83.47906,545.16,685.7055515672068,6.41,9.677419,31.7,18 / 21,15296,2017-04-02 18:02:25:291
2.1748,2.3273,6.4164,0.87,-0.0872,9.7676,-13.86,46.68,19.62,271.54,69.11,178.08,42.322525,-83.47906,545.16,685.7055515672068,6.41,9.677419,31.7,18 / 21,15396,2017-04-02 18:02:25:391
-0.3366,14.4068,17.0328,0.4421,1.7681,9.6358,-12.18,48.3,15.36,292.79,77.26,136.62,42.322525,-83.47906,545.16,685.7055515672068,6.41,9.677419,31.7,18 / 21,15498,2017-04-02 18:02:25:493
0.2563,-5.2465,19.1007,-0.5179,-0.0081,9.7929,-9.06,49.8,10.92,335.43,68.0,98.43,42.322525,-83.47906,545.16,685.7055515672068,6.41,9.677419,31.7,18 / 21,15597,2017-04-02 18:02:25:592
2.6603,0.0458,9.2767,1.1383,-1.2064,9.6653,-4.14,50.52,10.26,313.91,79.49,106.29,42.322525,-83.47906,545.16,685.7055515672068,6.41,9.677419,31.7,18 / 21,15697,2017-04-02 18:02:25:692
-1.7788,-3.1359,-1.3775,-0.1044,-0.1163,9.8054,-8.4,50.64,7.56,7.2,80.09,18.46,42.322525,-83.47906,545.16,685.7055515672068,6.41,9.677419,31.7,18 / 21,15797,2017-04-02 18:02:25:792
6.5317,11.3872,21.3651,-0.3299,-0.6739,9.7779,-11.34,50.28,4.08,19.39,82.93,29.68,42.322536,-83.47905,545.16,685.7055515672068,5.98,9.677419,33.5,18 / 21,15897,2017-04-02 18:02:25:892
-4.6959,-12.6618,13.519,0.2123,-0.5827,9.787,-11.46,50.82,7.08,31.86,69.12,-21.14,42.322536,-83.47905,545.16,685.7055515672068,5.98,9.677419,33.5,18 / 21,15996,2017-04-02 18:02:25:991
-2.7724,-9.1669,14.7025,-1.2296,-2.6634,9.3576,-16.86,48.9,3.6,152.43,82.76,-85.29,42.322536,-83.47905,545.16,685.7055515672068,5.98,9.677419,33.5,18 / 21,16097,2017-04-02 18:02:26:092
-4.1677,0.4156,4.5501,-3.1378,0.4385,9.2807,-18.24,47.94,9.06,290.95,74.26,170.42,42.322536,-83.47905,545.16,685.7055515672068,5.98,9.677419,33.5,18 / 21,16197,2017-04-02 18:02:26:192
1.5085,3.4243,2.2311,0.9205,0.3136,9.7583,-12.72,47.22,18.42,256.84,75.93,174.36,42.322536,-83.47905,545.16,685.7055515672068,5.98,9.677419,33.5,18 / 21,16297,2017-04-02 18:02:26:292
-1.3735,6.4301,13.5446,-0.355,0.6524,9.7785,-12.0,47.76,14.28,314.18,82.41,100.51,42.322536,-83.47905,545.16,685.7055515672068,5.98,9.677419,33.5,18 / 21,16397,2017-04-02 18:02:26:392
-6.0594,-7.4399,18.9499,-0.0018,0.6284,9.7865,-8.4,50.52,8.88,343.33,68.7,86.51,42.322536,-83.47905,545.16,685.7055515672068,5.98,9.677419,33.5,18 / 21,16496,2017-04-02 18:02:26:491
9.0255,0.6849,11.4371,0.6265,-1.0491,9.7302,-4.32,51.48,8.64,329.02,76.96,91.55,42.322536,-83.47905,545.16,685.7055515672068,5.98,9.677419,33.5,18 / 21,16597,2017-04-02 18:02:26:592
-1.3504,-3.2097,-1.4436,-0.0953,-0.1733,9.8046,-6.48,51.42,6.9,3.13,76.78,25.02,42.322536,-83.47905,545.16,685.7055515672068,5.98,9.677419,33.5,18 / 21,16697,2017-04-02 18:02:26:692
4.7499,3.6952,20.7523,-0.2452,-0.7561,9.7744,-9.66,51.12,4.26,12.08,79.83,30.37,42.322536,-83.47905,545.16,685.7055515672068,5.98,9.677419,33.5,18 / 21,16797,2017-04-02 18:02:26:792
2.0092,-17.3156,6.7346,3.143,-1.1958,9.212,-11.34,50.58,6.12,37.13,69.04,-38.05,42.32255,-83.479034,545.16,685.7055515672068,6.3,9.677419,31.4,18 / 21,16897,2017-04-02 18:02:26:892
-5.9441,-7.5949,15.3826,-1.2896,-2.0019,9.5131,-18.54,49.08,3.36,47.27,65.07,-48.05,42.32255,-83.479034,545.16,685.7055515672068,6.3,9.677419,31.4,18 / 21,16997,2017-04-02 18:02:26:992
-1.0139,2.1283,3.0091,-1.2885,1.6253,9.5848,-19.86,47.88,6.48,227.58,82.15,-132.19,42.32255,-83.479034,545.16,685.7055515672068,6.3,9.677419,31.4,18 / 21,17097,2017-04-02 18:02:27:092
2.137,-0.1747,2.9219,0.5882,0.1938,9.787,-11.4,47.28,17.64,259.87,78.9,157.22,42.32255,-83.479034,545.16,685.7055515672068,6.3,9.677419,31.4,18 / 21,17197,2017-04-02 18:02:27:192
0.9834,8.6626,12.7301,-0.1135,1.406,9.7047,-9.66,49.2,13.32,277.1,81.05,141.63,42.32255,-83.479034,545.16,685.7055515672068,6.3,9.677419,31.4,18 / 21,17297,2017-04-02 18:02:27:292
-2.5917,-3.4697,12.4771,-0.1502,1.012,9.7531,-6.96,50.46,10.08,340.36,64.18,90.11,42.32255,-83.479034,545.16,685.7055515672068,6.3,9.677419,31.4,18 / 21,17398,2017-04-02 18:02:27:393
9.1792,1.3625,13.2211,0.8357,-0.7936,9.7387,-3.18,51.0,8.58,333.17,71.46,95.27,42.32255,-83.479034,545.16,685.7055515672068,6.3,9.677419,31.4,18 / 21,17497,2017-04-02 18:02:27:492
-2.5445,-1.9013,0.4541,0.835,0.2299,9.7683,-3.78,51.48,7.68,338.97,79.11,65.17,42.32255,-83.479034,545.16,685.7055515672068,6.3,9.677419,31.4,18 / 21,17598,2017-04-02 18:02:27:593
1.8078,-1.4929,0.3309,-0.1363,-0.1414,9.8047,-8.4,50.94,5.58,340.3,83.83,83.39,42.32255,-83.479034,545.16,685.7055515672068,6.3,9.677419,31.4,18 / 21,17697,2017-04-02 18:02:27:692
-4.628,-13.7079,11.6291,0.476,-0.3006,9.7905,-10.38,50.82,6.0,38.1,76.62,-15.06,42.32255,-83.479034,545.16,685.7055515672068,6.3,9.677419,31.4,18 / 21,17796,2017-04-02 18:02:27:791
1.1066,-8.7535,6.1057,-0.095,-0.8118,9.7725,-14.7,49.98,4.8,48.67,73.41,-40.58,42.32255,-83.479034,545.16,685.7055515672068,6.3,9.677419,31.4,18 / 21,17897,2017-04-02 18:02:27:892
-6.3768,-0.168,5.5381,-4.1476,-0.3076,8.881,-19.26,47.46,7.56,298.49,69.65,174.15,42.322567,-83.47903,545.16,685.7055515672068,6.26,9.677419,29.9,18 / 21,17996,2017-04-02 18:02:27:991
1.431,1.5142,2.7124,0.8426,0.173,9.7688,-12.72,47.1,17.4,277.26,70.98,172.56,42.322567,-83.47903,545.16,685.7055515672068,6.26,9.677419,29.9,18 / 21,18097,2017-04-02 18:02:28:092
0.858,12.3573,14.3494,0.0667,1.8863,9.6233,-11.1,49.62,11.22,320.52,73.08,120.48,42.322567,-83.47903,545.16,685.7055515672068,6.26,9.677419,29.9,18 / 21,18196,2017-04-02 18:02:28:191
-5.6664,-0.536,15.3759,0.2333,0.6645,9.7813,-8.76,51.0,8.52,338.47,70.69,94.77,42.322567,-83.47903,545.16,685.7055515672068,6.26,9.677419,29.9,18 / 21,18297,2017-04-02 18:02:28:292
6.2626,-1.271,12.5243,0.6841,-1.0848,9.7224,-3.36,51.36,7.74,334.99,70.37,106.59,42.322567,-83.47903,545.16,685.7055515672068,6.26,9.677419,29.9,18 / 21,18397,2017-04-02 18:02:28:392
-2.9934,-0.8024,2.6595,0.9659,0.1014,9.7584,-5.4,51.06,9.12,351.59,81.2,43.73,42.322567,-83.47903,545.16,685.7055515672068,6.26,9.677419,29.9,18 / 21,18497,2017-04-02 18:02:28:492
-0.6113,-4.1385,-0.9196,-0.4662,-0.5936,9.7775,-9.12,50.76,8.28,343.38,83.41,72.87,42.322567,-83.47903,545.16,685.7055515672068,6.26,9.677419,29.9,18 / 21,18598,2017-04-02 18:02:28:593
4.6268,-14.806,18.933,2.4815,0.6134,9.4676,-10.98,50.64,8.52,37.03,85.27,6.29,42.322567,-83.47903,545.16,685.7055515672068,6.26,9.677419,29.9,18 / 21,18697,2017-04-02 18:02:28:692
1.6827,-8.2892,8.4441,-0.4491,-0.6527,9.7746,-15.66,49.68,6.18,47.49,66.35,-40.47,42.322567,-83.47903,545.16,685.7055515672068,6.26,9.677419,29.9,18 / 21,18797,2017-04-02 18:02:28:792
-3.1093,4.5288,5.6749,-1.0908,1.0559,9.6884,-21.9,46.92,4.32,222.96,82.14,-128.59,42.32258,-83.47902,545.16,685.7055515672068,6.37,9.677419,31.6,18 / 21,18897,2017-04-02 18:02:28:892
1.6827,0.0446,0.9202,0.2928,-0.0411,9.8022,-15.78,45.48,15.54,283.93,74.62,152.55,42.32258,-83.47902,545.16,685.7055515672068,6.37,9.677419,31.6,18 / 21,18996,2017-04-02 18:02:28:991
5.2002,15.4449,19.0352,0.0047,1.1639,9.7373,-10.98,48.42,15.42,307.52,76.85,116.25,42.32258,-83.47902,545.16,685.7055515672068,6.37,9.677419,31.6,18 / 21,19097,2017-04-02 18:02:29:092
-5.0074,4.278,15.3297,0.167,0.833,9.7698,-10.98,49.74,12.18,330.69,72.19,98.35,42.32258,-83.47902,545.16,685.7055515672068,6.37,9.677419,31.6,18 / 21,19196,2017-04-02 18:02:29:191
2.3148,-4.9491,13.6099,-0.1279,-1.405,9.7046,-6.84,50.28,11.22,338.07,65.63,92.72,42.32258,-83.47902,545.16,685.7055515672068,6.37,9.677419,31.6,18 / 21,19298,2017-04-02 18:02:29:293
-2.0954,-1.0373,4.0584,0.5292,0.3147,9.7873,-2.82,51.36,10.74,331.47,81.36,62.28,42.32258,-83.47902,545.16,685.7055515672068,6.37,9.677419,31.6,18 / 21,19397,2017-04-02 18:02:29:392
-0.29,-3.9786,-0.266,-0.2475,-0.7249,9.7767,-6.72,51.18,8.4,354.76,82.99,41.91,42.32258,-83.47902,545.16,685.7055515672068,6.37,9.677419,31.6,18 / 21,19496,2017-04-02 18:02:29:491
7.8402,3.4156,6.3327,2.4042,-0.1493,9.5062,-9.42,51.06,7.5,47.38,78.67,-36.68,42.32258,-83.47902,545.16,685.7055515672068,6.37,9.677419,31.6,18 / 21,19596,2017-04-02 18:02:29:591
2.0528,-2.4696,4.1953,0.94,-0.102,9.7609,-13.14,50.76,6.06,50.75,71.11,-61.36,42.32258,-83.47902,545.16,685.7055515672068,6.37,9.677419,31.6,18 / 21,19697,2017-04-02 18:02:29:692
-2.2817,-7.0343,9.7137,-0.6394,-3.983,8.9385,-17.52,49.62,3.24,61.56,69.95,-79.74,42.32258,-83.47902,545.16,685.7055515672068,6.37,9.677419,31.6,18 / 21,19797,2017-04-02 18:02:29:792
1.9292,0.0272,1.3063,0.1294,-0.0977,9.8053,-14.52,47.58,15.0,279.86,69.1,-177.38,42.322598,-83.479,545.16,685.7055515672068,6.44,9.677419,26.4,18 / 21,19897,2017-04-02 18:02:29:892
-1.7382,6.7156,13.2582,-0.1471,1.6006,9.674,-10.14,47.52,18.48,218.82,73.93,-169.4,42.322598,-83.479,545.16,685.7055515672068,6.44,9.677419,26.4,18 / 21,19997,2017-04-02 18:02:29:992
-4.5719,5.8341,14.178,0.2888,2.1725,9.5586,-10.56,48.66,12.78,325.5,74.44,99.99,42.322598,-83.479,545.16,685.7055515672068,6.44,9.677419,26.4,18 / 21,20097,2017-04-02 18:02:30:092
2.5507,-5.1869,15.2414,-0.1898,-1.1108,9.7417,-6.36,50.22,11.34,332.82,69.17,94.12,42.322598,-83.479,545.16,685.7055515672068,6.44,9.677419,26.4,18 / 21,20197,2017-04-02 18:02:30:192
-4.8642,-1.7891,7.6765,1.1959,-0.7305,9.706,-4.02,51.18,11.4,296.95,86.49,96.77,42.322598,-83.479,545.16,685.7055515672068,6.44,9.677419,26.4,18 / 21,20297,2017-04-02 18:02:30:292
-0.1632,-3.2842,0.4167,-0.3077,-0.3817,9.7944,-7.74,50.94,12.36,277.25,87.64,121.64,42.322598,-83.479,545.16,685.7055515672068,6.44,9.677419,26.4,18 / 21,20397,2017-04-02 18:02:30:392
5.3429,6.4011,18.7422,1.5181,0.2658,9.6848,-11.34,50.28,11.04,105.32,86.4,-71.58,42.322598,-83.479,545.16,685.7055515672068,6.44,9.677419,26.4,18 / 21,20496,2017-04-02 18:02:30:491
-3.3819,-12.9482,4.8037,0.9407,0.1413,9.7604,-12.24,50.04,9.6,60.85,77.26,-48.98,42.322598,-83.479,545.16,685.7055515672068,6.44,9.677419,26.4,18 / 21,20596,2017-04-02 18:02:30:591
-5.0511,2.0498,10.0241,-1.9291,0.0846,9.6146,-19.32,49.08,4.14,187.35,76.49,-105.03,42.322598,-83.479,545.16,685.7055515672068,6.44,9.677419,26.4,18 / 21,20697,2017-04-02 18:02:30:692
2.9897,-0.5911,0.696,0.6962,-0.1329,9.781,-15.66,46.08,19.44,288.75,65.36,-176.05,42.322598,-83.479,545.16,685.7055515672068,6.44,9.677419,26.4,18 / 21,20798,2017-04-02 18:02:30:793
7.3258,13.0627,15.4274,1.3479,2.2386,9.4521,-11.46,47.88,17.82,291.23,77.1,128.64,42.322613,-83.47899,548.39,685.7055515672068,6.41,9.677419,23.3,18 / 21,20897,2017-04-02 18:02:30:892
-1.5464,8.5074,12.821,0.6203,0.5893,9.7692,-8.04,50.58,12.72,318.4,70.17,121.54,42.322613,-83.47899,548.39,685.7055515672068,6.41,9.677419,23.3,18 / 21,20998,2017-04-02 18:02:30:993
2.3693,-4.9801,15.764,-0.1973,-0.7852,9.7731,-4.44,50.28,12.78,329.28,66.23,100.6,42.322613,-83.47899,548.39,685.7055515672068,6.41,9.677419,23.3,18 / 21,21097,2017-04-02 18:02:31:092
-1.7444,-1.3027,3.973,1.6334,-0.691,9.6449,-0.48,50.4,12.84,311.21,77.63,87.04,42.322613,-83.47899,548.39,685.7055515672068,6.41,9.677419,23.3,18 / 21,21197,2017-04-02 18:02:31:192
-1.0017,-2.6778,-0.3086,-0.001,-0.3561,9.8002,-3.18,51.12,11.52,323.38,82.2,69.96,42.322613,-83.47899,548.39,685.7055515672068,6.41,9.677419,23.3,18 / 21,21297,2017-04-02 18:02:31:292
27.6456,0.9611,-8.0405,1.7579,0.4695,9.6364,-8.16,51.36,9.18,352.07,85.32,52.26,42.322613,-83.47899,548.39,685.7055515672068,6.41,9.677419,23.3,18 / 21,21397,2017-04-02 18:02:31:392
2.8169,-6.5113,2.4626,1.1395,-0.0779,9.7399,-9.96,50.7,7.08,35.97,69.34,-41.41,42.322613,-83.47899,548.39,685.7055515672068,6.41,9.677419,23.3,18 / 21,21510,2017-04-02 18:02:31:505
-1.6151,1.9118,9.9769,-1.2367,1.0569,9.6708,-15.9,49.62,1.68,240.6,81.63,-134.1,42.322613,-83.47899,548.39,685.7055515672068,6.41,9.677419,23.3,18 / 21,21597,2017-04-02 18:02:31:592
2.2961,-0.0544,1.1096,0.2304,-0.115,9.8033,-13.44,46.74,15.54,293.47,70.61,172.92,42.322613,-83.47899,548.39,685.7055515672068,6.41,9.677419,23.3,18 / 21,21697,2017-04-02 18:02:31:692
-0.2587,2.7652,6.8712,0.4011,0.9572,9.7516,-10.14,46.8,20.46,265.28,75.84,153.33,42.322613,-83.47899,548.39,685.7055515672068,6.41,9.677419,23.3,18 / 21,21796,2017-04-02 18:02:31:791
-1.9989,9.8966,14.8034,0.7719,1.0939,9.7148,-9.42,48.54,17.16,301.53,70.51,133.92,42.322628,-83.47899,548.39,685.7055515672068,6.44,9.677419,22.9,18 / 21,21897,2017-04-02 18:02:31:892
1.3441,-4.3872,13.363,-0.1981,-1.3455,9.7119,-2.34,50.16,14.64,312.12,69.82,114.68,42.322628,-83.47899,548.39,685.7055515672068,6.44,9.677419,22.9,18 / 21,21997,2017-04-02 18:02:31:992
-2.3553,-1.0928,4.6818,0.8381,-0.0246,9.7707,-1.86,50.34,14.94,283.47,79.52,116.81,42.322628,-83.47899,548.39,685.7055515672068,6.44,9.677419,22.9,18 / 21,22096,2017-04-02 18:02:32:091
-0.3277,-3.9905,0.1886,-0.1058,-0.4517,9.7957,-6.42,50.04,15.06,293.94,86.92,90.06,42.322628,-83.47899,548.39,685.7055515672068,6.44,9.677419,22.9,18 / 21,22197,2017-04-02 18:02:32:192
6.4564,5.2038,12.8088,2.1823,0.3746,9.5534,-11.16,49.92,11.28,67.13,81.83,-47.03,42.322628,-83.47899,548.39,685.7055515672068,6.44,9.677419,22.9,18 / 21,22297,2017-04-02 18:02:32:292
8.4988,10.3555,21.5154,1.3585,0.5799,9.6948,-11.1,49.92,10.86,67.13,81.83,-47.03,42.322628,-83.47899,548.39,685.7055515672068,6.44,9.677419,22.9,18 / 21,22397,2017-04-02 18:02:32:392
-1.9331,3.0246,12.6698,-1.4788,0.9464,9.6482,-17.94,49.14,2.58,219.01,77.45,-116.03,42.322628,-83.47899,548.39,685.7055515672068,6.44,9.677419,22.9,18 / 21,22496,2017-04-02 18:02:32:491
1.6439,0.1532,2.0262,0.3626,0.5488,9.7845,-17.16,47.28,12.6,292.03,70.1,-171.48,42.322628,-83.47899,548.39,685.7055515672068,6.44,9.677419,22.9,18 / 21,22596,2017-04-02 18:02:32:591
-2.8451,3.1235,12.7147,-0.2271,0.3666,9.7971,-11.52,46.32,20.82,235.37,75.42,178.99,42.322628,-83.47899,548.39,685.7055515672068,6.44,9.677419,22.9,18 / 21,22696,2017-04-02 18:02:32:691
