ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-10.7739,-6.1962,6.69,-1.4747,-1.3952,9.5942,-16.5,47.22,-19.38,282.18,64.36,-81.55,42.32256,-83.48045,538.71,684.0367464465601,6.08,9.677419,181.4,17 / 21,59455,2017-04-02 17:50:56:111
2.0691,6.0276,5.8872,0.4274,1.1602,9.7284,-22.8,40.92,-22.98,276.26,56.85,-68.82,42.32256,-83.48045,538.71,684.0367464465601,6.08,9.677419,181.4,17 / 21,59554,2017-04-02 17:50:56:210
4.9115,6.7249,6.1919,1.1193,2.4292,9.4348,-23.94,38.88,-25.2,263.58,61.98,-92.12,42.32256,-83.48045,538.71,684.0367464465601,6.08,9.677419,181.4,17 / 21,59654,2017-04-02 17:50:56:310
2.1367,-3.3059,2.1175,0.0444,-0.3624,9.7998,-13.14,47.04,-15.78,312.92,72.79,-142.92,42.32256,-83.48045,538.71,684.0367464465601,6.08,9.677419,181.4,17 / 21,59754,2017-04-02 17:50:56:410
2.0913,-5.4838,15.6668,0.2588,-0.2431,9.8002,-0.3,50.82,-12.96,323.26,76.58,-128.81,42.32256,-83.48045,538.71,684.0367464465601,6.08,9.677419,181.4,17 / 21,59854,2017-04-02 17:50:56:510
8.1779,-2.6582,10.6181,0.6203,-2.0209,9.5761,1.98,50.7,-14.04,166.0,82.94,15.87,42.32256,-83.48045,538.71,684.0367464465601,6.08,9.677419,181.4,17 / 21,59954,2017-04-02 17:50:56:610
-2.0757,3.9065,12.2502,1.0788,0.8847,9.7069,3.9,50.22,-14.52,87.01,81.81,80.39,42.32256,-83.48045,538.71,684.0367464465601,6.08,9.677419,181.4,17 / 21,60055,2017-04-02 17:50:56:711
-1.35,0.813,8.7784,-3.1157,-0.4348,9.2884,2.04,49.44,-15.36,90.97,81.81,80.39,42.322548,-83.480446,538.71,684.0367464465601,5.47,9.677419,168.8,17 / 21,60153,2017-04-02 17:50:56:809
1.0271,3.4001,1.1388,-0.1502,0.8003,9.7728,-6.9,48.24,-15.72,295.8,77.16,-82.59,42.322548,-83.480446,538.71,684.0367464465601,5.47,9.677419,168.8,17 / 21,60254,2017-04-02 17:50:56:910
1.2114,-6.2435,18.5586,-0.1072,-0.2195,9.8036,-17.46,44.76,-19.02,282.83,69.3,-102.01,42.322548,-83.480446,538.71,684.0367464465601,5.47,9.677419,168.8,17 / 21,60355,2017-04-02 17:50:57:011
-3.9181,3.7655,6.8345,-0.4575,-2.3221,9.5168,-21.12,43.44,-20.22,267.92,67.79,-90.84,42.322548,-83.480446,538.71,684.0367464465601,5.47,9.677419,168.8,17 / 21,60454,2017-04-02 17:50:57:110
3.8685,4.7637,12.8613,0.4119,1.2449,9.7186,-27.3,36.06,-27.18,250.24,61.76,-84.85,42.322548,-83.480446,538.71,684.0367464465601,5.47,9.677419,168.8,17 / 21,60554,2017-04-02 17:50:57:210
1.6028,1.9084,5.8911,1.0467,1.1387,9.6839,-20.52,42.42,-20.34,278.95,69.09,-120.01,42.322548,-83.480446,538.71,684.0367464465601,5.47,9.677419,168.8,17 / 21,60654,2017-04-02 17:50:57:310
0.5723,-0.391,4.5846,0.1586,-0.7814,9.7742,-7.5,49.92,-13.14,315.3,76.95,-131.36,42.322548,-83.480446,538.71,684.0367464465601,5.47,9.677419,168.8,17 / 21,60754,2017-04-02 17:50:57:410
1.5242,-10.457,16.6046,0.3665,-0.7512,9.7709,-1.08,51.12,-13.32,334.84,77.99,-148.49,42.322548,-83.480446,538.71,684.0367464465601,5.47,9.677419,168.8,17 / 21,60854,2017-04-02 17:50:57:510
0.6376,4.3758,13.0674,1.4273,0.1914,9.7003,0.72,51.12,-12.66,67.71,82.07,86.64,42.322548,-83.480446,538.71,684.0367464465601,5.47,9.677419,168.8,17 / 21,60954,2017-04-02 17:50:57:610
-5.776,1.8918,11.2183,-0.7574,0.335,9.7716,4.32,50.7,-12.66,6.71,87.11,-170.86,42.322548,-83.480446,538.71,684.0367464465601,5.47,9.677419,168.8,17 / 21,61054,2017-04-02 17:50:57:710
4.1292,2.3528,3.7949,-1.1956,0.3106,9.7285,-1.98,50.04,-13.44,326.23,78.75,-109.6,42.322536,-83.48044,538.71,684.0367464465601,5.69,9.677419,157.8,17 / 21,61156,2017-04-02 17:50:57:812
-3.4317,-1.7805,4.1229,-0.4075,0.2471,9.795,-16.2,46.8,-15.96,287.92,71.27,-112.04,42.322536,-83.48044,538.71,684.0367464465601,5.69,9.677419,157.8,17 / 21,61254,2017-04-02 17:50:57:910
-7.5524,-7.1499,6.3254,-1.0143,-2.0414,9.538,-22.02,43.74,-18.24,265.85,61.08,-77.5,42.322536,-83.48044,538.71,684.0367464465601,5.69,9.677419,157.8,17 / 21,61354,2017-04-02 17:50:58:010
-0.4077,5.1117,4.1134,0.1631,0.8177,9.7711,-25.86,39.36,-21.6,254.15,54.37,-69.71,42.322536,-83.48044,538.71,684.0367464465601,5.69,9.677419,157.8,17 / 21,61454,2017-04-02 17:50:58:110
3.7905,6.6435,5.5197,1.847,3.9244,8.7953,-24.3,40.2,-21.3,296.12,68.4,-140.56,42.322536,-83.48044,538.71,684.0367464465601,5.69,9.677419,157.8,17 / 21,61555,2017-04-02 17:50:58:211
0.1172,-2.8296,2.5693,0.3526,-0.8254,9.7655,-19.56,44.52,-16.74,305.65,70.24,-147.61,42.322536,-83.48044,538.71,684.0367464465601,5.69,9.677419,157.8,17 / 21,61654,2017-04-02 17:50:58:310
2.5218,-2.6102,13.167,0.0082,-0.1163,9.8059,-5.4,51.18,-12.12,314.11,75.04,-126.1,42.322536,-83.48044,538.71,684.0367464465601,5.69,9.677419,157.8,17 / 21,61755,2017-04-02 17:50:58:411
9.5752,-3.7529,15.0546,2.1238,-3.0239,9.0838,-1.86,51.06,-15.0,97.93,82.28,47.49,42.322536,-83.48044,538.71,684.0367464465601,5.69,9.677419,157.8,17 / 21,61854,2017-04-02 17:50:58:510
-7.2708,0.0918,12.5694,-1.6743,0.0307,9.6626,1.5,49.5,-15.96,74.46,81.03,77.38,42.322536,-83.48044,538.71,684.0367464465601,5.69,9.677419,157.8,17 / 21,61954,2017-04-02 17:50:58:610
2.343,1.9584,7.3104,-1.4742,0.2617,9.6917,-2.88,47.76,-16.5,303.47,77.28,-101.31,42.322525,-83.48043,538.71,684.0367464465601,4.57,9.677419,149.2,17 / 21,62054,2017-04-02 17:50:58:710
-1.9859,1.8447,0.9179,-0.2635,0.1573,9.8018,-12.36,46.5,-16.26,291.22,72.45,-105.53,42.322525,-83.48043,538.71,684.0367464465601,4.57,9.677419,149.2,17 / 21,62154,2017-04-02 17:50:58:810
3.0157,-6.0766,19.598,-0.1713,-0.3164,9.8,-21.6,42.72,-17.46,277.61,68.32,-106.55,42.322525,-83.48043,538.71,684.0367464465601,4.57,9.677419,149.2,17 / 21,62254,2017-04-02 17:50:58:910
-5.432,5.4099,3.0931,-0.4516,0.3173,9.7911,-25.26,40.14,-19.38,243.71,56.33,-65.2,42.322525,-83.48043,538.71,684.0367464465601,4.57,9.677419,149.2,17 / 21,62354,2017-04-02 17:50:59:010
3.5947,7.4786,10.3411,0.9849,3.0899,9.2549,-29.52,35.58,-25.26,244.37,57.84,-77.11,42.322525,-83.48043,538.71,684.0367464465601,4.57,9.677419,149.2,17 / 21,62454,2017-04-02 17:50:59:110
1.277,0.4841,4.4618,0.2828,0.0286,9.8025,-23.22,42.9,-19.14,296.36,71.45,-142.66,42.322525,-83.48043,538.71,684.0367464465601,4.57,9.677419,149.2,17 / 21,62554,2017-04-02 17:50:59:210
0.7828,-0.3297,6.6697,-8.0E-4,-0.1808,9.805,-9.72,49.86,-13.08,287.45,77.51,-118.66,42.322525,-83.48043,538.71,684.0367464465601,4.57,9.677419,149.2,17 / 21,62654,2017-04-02 17:50:59:310
4.5041,-9.7555,11.2295,1.3113,-1.8478,9.5413,-4.32,50.46,-16.56,182.35,86.41,-15.17,42.322525,-83.48043,538.71,684.0367464465601,4.57,9.677419,149.2,17 / 21,62754,2017-04-02 17:50:59:410
-5.6853,0.9213,10.7554,-0.5178,0.3049,9.7882,-2.76,50.22,-16.62,70.45,79.28,65.97,42.322525,-83.48043,538.71,684.0367464465601,4.57,9.677419,149.2,17 / 21,62854,2017-04-02 17:50:59:510
-8.0104,0.0507,11.928,-1.7159,-0.0699,9.6551,-0.54,49.98,-16.74,309.5,83.09,-117.19,42.322525,-83.48043,538.71,684.0367464465601,4.57,9.677419,149.2,17 / 21,62954,2017-04-02 17:50:59:610
3.6266,2.5475,4.8748,-0.2608,-0.1006,9.8027,-11.7,48.48,-16.62,290.12,74.98,-95.11,42.322525,-83.48043,538.71,684.0367464465601,4.57,9.677419,149.2,17 / 21,63054,2017-04-02 17:50:59:710
-3.5503,-0.1654,3.6634,-0.3409,0.0829,9.8004,-20.82,45.48,-17.04,276.03,70.65,-111.85,42.322514,-83.48042,538.71,684.0367464465601,5.54,9.677419,151.6,17 / 21,63154,2017-04-02 17:50:59:810
-6.0056,-3.8667,2.5752,-0.1066,-1.3431,9.7136,-24.42,43.68,-17.16,261.56,64.69,-91.09,42.322514,-83.48042,538.71,684.0367464465601,5.54,9.677419,151.6,17 / 21,63254,2017-04-02 17:50:59:910
0.1526,9.9393,8.1012,-0.7508,0.6183,9.7583,-31.14,36.72,-19.8,255.07,52.92,-82.73,42.322514,-83.48042,538.71,684.0367464465601,5.54,9.677419,151.6,17 / 21,63354,2017-04-02 17:51:00:010
2.6277,6.0956,6.139,1.3952,3.4648,9.0674,-29.28,38.1,-19.44,253.25,57.1,-89.69,42.322514,-83.48042,538.71,684.0367464465601,5.54,9.677419,151.6,17 / 21,63455,2017-04-02 17:51:00:111
2.38,-5.3878,2.509,0.2864,-0.798,9.7699,-22.26,44.58,-13.32,288.76,66.64,-136.73,42.322514,-83.48042,538.71,684.0367464465601,5.54,9.677419,151.6,17 / 21,63554,2017-04-02 17:51:00:210
5.1947,-0.6813,11.7694,1.0429,0.2338,9.7482,-10.5,49.32,-13.56,291.48,72.55,-117.59,42.322514,-83.48042,538.71,684.0367464465601,5.54,9.677419,151.6,17 / 21,63654,2017-04-02 17:51:00:310
0.9303,6.1525,16.5575,1.9389,-1.4009,9.5104,-6.72,49.98,-14.22,89.23,84.03,44.71,42.322514,-83.48042,538.71,684.0367464465601,5.54,9.677419,151.6,17 / 21,63754,2017-04-02 17:51:00:410
-2.3914,0.8175,8.235,-0.2223,1.0892,9.7434,-3.9,50.58,-13.86,45.66,82.04,98.28,42.322514,-83.48042,538.71,684.0367464465601,5.54,9.677419,151.6,17 / 21,63855,2017-04-02 17:51:00:511
0.001,3.609,9.2479,-0.5931,-0.0039,9.7887,-4.32,51.06,-14.34,328.89,84.19,-146.45,42.322514,-83.48042,538.71,684.0367464465601,5.54,9.677419,151.6,17 / 21,63955,2017-04-02 17:51:00:611
0.2107,2.4157,1.5335,-1.0361,-0.7619,9.7219,-13.14,49.62,-13.26,292.51,78.42,-106.03,42.322514,-83.48042,538.71,684.0367464465601,5.54,9.677419,151.6,17 / 21,64054,2017-04-02 17:51:00:710
1.5394,-7.3755,14.1027,-0.9026,0.3997,9.7568,-24.6,44.16,-15.0,248.98,72.61,-83.33,42.3225,-83.480415,535.48,684.0367464465601,4.68,9.677419,141.4,17 / 21,64154,2017-04-02 17:51:00:810
-15.9496,6.9216,21.0213,-0.217,-0.6374,9.7835,-29.7,40.2,-16.32,219.82,62.65,-72.59,42.3225,-83.480415,535.48,684.0367464465601,4.68,9.677419,141.4,17 / 21,64254,2017-04-02 17:51:00:910
2.7132,10.7657,14.3651,0.089,1.5452,9.6837,-33.3,35.46,-18.24,239.09,60.46,-91.09,42.3225,-83.480415,535.48,684.0367464465601,4.68,9.677419,141.4,17 / 21,64354,2017-04-02 17:51:01:010
0.8039,2.8087,5.7651,0.3434,0.055,9.8005,-29.82,39.9,-14.46,277.28,68.36,-136.17,42.3225,-83.480415,535.48,684.0367464465601,4.68,9.677419,141.4,17 / 21,64459,2017-04-02 17:51:01:115
1.5641,0.7766,5.0685,0.303,-0.3645,9.7952,-18.3,47.1,-10.98,277.22,74.64,-118.71,42.3225,-83.480415,535.48,684.0367464465601,4.68,9.677419,141.4,17 / 21,64554,2017-04-02 17:51:01:210
7.6194,-4.6524,14.2023,0.5789,-0.2568,9.7862,-11.46,48.9,-16.56,289.28,79.83,-126.36,42.3225,-83.480415,535.48,684.0367464465601,4.68,9.677419,141.4,17 / 21,64655,2017-04-02 17:51:01:311
-4.2296,6.0444,17.4155,0.8429,0.8391,9.7342,-9.3,49.32,-16.44,59.32,78.89,65.15,42.3225,-83.480415,535.48,684.0367464465601,4.68,9.677419,141.4,17 / 21,64755,2017-04-02 17:51:01:411
-5.9296,0.5338,14.2975,-0.6928,-0.1794,9.7805,-5.52,49.38,-15.78,56.36,87.37,99.91,42.3225,-83.480415,535.48,684.0367464465601,4.68,9.677419,141.4,17 / 21,64854,2017-04-02 17:51:01:510
1.4841,3.1838,4.1606,-0.8293,-0.5202,9.7576,-11.22,49.26,-13.62,270.16,83.79,-99.95,42.3225,-83.480415,535.48,684.0367464465601,4.68,9.677419,141.4,17 / 21,64954,2017-04-02 17:51:01:610
-3.5281,2.0086,2.0867,-1.5438,1.2318,9.6057,-24.6,45.42,-12.84,268.85,70.3,-116.44,42.3225,-83.480415,535.48,684.0367464465601,4.68,9.677419,141.4,17 / 21,65055,2017-04-02 17:51:01:711
-4.4018,-11.1068,15.5939,0.3338,-2.1802,9.5554,-29.46,42.66,-12.78,252.63,68.04,-104.3,42.32249,-83.4804,535.48,684.0367464465601,5.54,9.677419,131.4,17 / 21,65154,2017-04-02 17:51:01:810
-6.6591,2.5383,8.9872,-1.0261,-0.2622,9.7493,-35.88,34.8,-15.18,220.49,59.25,-85.24,42.32249,-83.4804,535.48,684.0367464465601,5.54,9.677419,131.4,17 / 21,65254,2017-04-02 17:51:01:910
0.5316,4.905,7.5572,0.0684,1.2187,9.7304,-35.4,34.14,-15.84,253.76,63.89,-115.86,42.32249,-83.4804,535.48,684.0367464465601,5.54,9.677419,131.4,17 / 21,65354,2017-04-02 17:51:02:010
3.8201,-3.6434,2.1203,0.7456,-0.3931,9.7703,-27.66,42.48,-9.84,277.14,67.42,-140.77,42.32249,-83.4804,535.48,684.0367464465601,5.54,9.677419,131.4,17 / 21,65454,2017-04-02 17:51:02:110
6.1099,-3.764,13.8745,0.5708,-0.3321,9.7844,-17.46,47.58,-12.42,280.69,78.66,-128.67,42.32249,-83.4804,535.48,684.0367464465601,5.54,9.677419,131.4,17 / 21,65555,2017-04-02 17:51:02:211
2.3551,0.6129,12.5779,0.6601,0.1388,9.7834,-14.22,48.36,-15.9,182.84,86.46,-43.62,42.32249,-83.4804,535.48,684.0367464465601,5.54,9.677419,131.4,17 / 21,65654,2017-04-02 17:51:02:310
-7.3311,-1.6583,13.9623,-0.7918,-0.4188,9.7656,-10.32,48.72,-16.38,7.22,87.55,139.98,42.32249,-83.4804,535.48,684.0367464465601,5.54,9.677419,131.4,17 / 21,65754,2017-04-02 17:51:02:410
1.6612,-4.3878,7.7025,-0.5997,-0.2416,9.7853,-11.7,48.6,-15.48,274.88,80.8,-109.31,42.32249,-83.4804,535.48,684.0367464465601,5.54,9.677419,131.4,17 / 21,65854,2017-04-02 17:51:02:510
-2.3598,0.6388,1.3263,-0.2718,0.0976,9.8024,-24.54,44.88,-12.0,230.45,73.56,-92.35,42.32249,-83.4804,535.48,684.0367464465601,5.54,9.677419,131.4,17 / 21,65954,2017-04-02 17:51:02:610
3.1255,-6.97,20.724,0.3092,-1.6491,9.662,-30.24,41.52,-12.24,246.66,70.86,-107.97,42.32249,-83.4804,535.48,684.0367464465601,5.54,9.677419,131.4,17 / 21,66054,2017-04-02 17:51:02:710
-0.0841,-9.3117,4.4255,0.7905,-2.7241,9.3875,-30.9,41.16,-11.82,178.87,63.19,-68.46,42.32249,-83.4804,535.48,684.0367464465601,5.54,9.677419,131.4,17 / 21,66154,2017-04-02 17:51:02:810
-6.59,6.1573,12.4152,-3.2779,1.5746,9.1075,-36.3,34.14,-17.22,258.92,64.72,-119.28,42.32248,-83.480385,535.48,684.0367464465601,5.98,9.677419,121.9,17 / 21,66254,2017-04-02 17:51:02:910
2.3055,-1.1214,3.0389,0.1773,0.0064,9.805,-31.38,38.52,-14.4,268.04,69.77,-128.62,42.32248,-83.480385,535.48,684.0367464465601,5.98,9.677419,121.9,17 / 21,66354,2017-04-02 17:51:03:010
4.538,-0.4254,9.005,0.7716,-0.4806,9.7644,-18.96,45.78,-13.2,271.02,72.64,-119.18,42.32248,-83.480385,535.48,684.0367464465601,5.98,9.677419,121.9,17 / 21,66455,2017-04-02 17:51:03:111
6.2647,-2.8494,13.9998,2.8038,-0.7108,9.3704,-14.16,47.52,-17.64,113.06,84.02,17.27,42.32248,-83.480385,535.48,684.0367464465601,5.98,9.677419,121.9,17 / 21,66555,2017-04-02 17:51:03:211
-5.8181,-2.5872,13.4553,-1.0346,-0.2586,9.7485,-11.28,48.36,-17.76,65.31,84.52,71.93,42.32248,-83.480385,535.48,684.0367464465601,5.98,9.677419,121.9,17 / 21,66655,2017-04-02 17:51:03:311
2.2386,-4.2263,8.409,-1.0611,-0.3887,9.7413,-9.66,48.66,-18.06,269.39,85.94,-106.01,42.32248,-83.480385,535.48,684.0367464465601,5.98,9.677419,121.9,17 / 21,66754,2017-04-02 17:51:03:410
-0.2837,2.905,1.8378,-0.7357,-0.0908,9.7786,-19.02,46.8,-16.74,253.67,75.14,-93.4,42.32248,-83.480385,535.48,684.0367464465601,5.98,9.677419,121.9,17 / 21,66854,2017-04-02 17:51:03:510
1.0288,-5.9092,19.2186,-0.2036,-0.947,9.7587,-28.68,42.66,-14.16,261.83,70.08,-109.66,42.32248,-83.480385,535.48,684.0367464465601,5.98,9.677419,121.9,17 / 21,66954,2017-04-02 17:51:03:610
-4.3457,-2.6312,8.5358,0.3848,-2.5274,9.4675,-33.12,39.0,-11.88,173.13,58.61,-68.12,42.32248,-83.480385,535.48,684.0367464465601,5.98,9.677419,121.9,17 / 21,67054,2017-04-02 17:51:03:710
-1.2663,9.1146,14.1493,-0.4845,1.4745,9.683,-37.44,34.32,-15.72,212.58,59.83,-82.48,42.322475,-83.48036,538.71,684.0367464465601,5.98,9.677419,117.5,17 / 21,67154,2017-04-02 17:51:03:810
1.448,-0.7065,5.505,0.6346,1.2198,9.7097,-32.58,39.06,-10.5,269.68,71.73,-140.88,42.322475,-83.48036,538.71,684.0367464465601,5.98,9.677419,117.5,17 / 21,67255,2017-04-02 17:51:03:911
0.642,0.6211,6.0994,1.4815,-1.1153,9.6297,-24.3,45.24,-7.86,231.59,78.41,-106.11,42.322475,-83.48036,538.71,684.0367464465601,5.98,9.677419,117.5,17 / 21,67354,2017-04-02 17:51:04:010
7.0063,-2.9443,15.1039,0.9997,-0.1466,9.7544,-18.36,46.86,-15.42,262.16,80.17,-117.16,42.322475,-83.48036,538.71,684.0367464465601,5.98,9.677419,117.5,17 / 21,67454,2017-04-02 17:51:04:110
-6.8769,1.2875,16.5689,2.4122,0.6876,9.4804,-17.22,46.98,-15.6,56.35,79.33,59.08,42.322475,-83.48036,538.71,684.0367464465601,5.98,9.677419,117.5,17 / 21,67554,2017-04-02 17:51:04:210
-7.0462,-4.1372,13.4083,-0.6221,-0.7213,9.7603,-14.64,48.12,-15.78,48.25,83.56,76.67,42.322475,-83.48036,538.71,684.0367464465601,5.98,9.677419,117.5,17 / 21,67655,2017-04-02 17:51:04:311
1.2436,0.4227,8.3384,-0.3692,-0.4089,9.7911,-16.08,48.36,-14.7,235.52,81.71,-86.89,42.322475,-83.48036,538.71,684.0367464465601,5.98,9.677419,117.5,17 / 21,67755,2017-04-02 17:51:04:411
-3.6842,-1.6841,2.4765,-0.507,0.0195,9.7935,-29.88,42.78,-8.64,213.07,74.9,-86.47,42.322475,-83.48036,538.71,684.0367464465601,5.98,9.677419,117.5,17 / 21,67854,2017-04-02 17:51:04:510
4.0344,-8.7167,13.105,0.1801,-1.2722,9.7221,-32.88,40.26,-7.8,226.29,69.9,-101.87,42.322475,-83.48036,538.71,684.0367464465601,5.98,9.677419,117.5,17 / 21,67954,2017-04-02 17:51:04:610
-9.0783,-2.3288,7.3537,1.0673,-2.1175,9.5156,-37.44,34.5,-7.56,151.4,53.93,-69.78,42.32247,-83.48035,538.71,684.0367464465601,6.19,9.677419,109.2,17 / 21,68055,2017-04-02 17:51:04:711
-1.7409,7.0608,7.5654,-0.2515,2.0659,9.5833,-39.48,32.34,-11.22,223.94,65.69,-103.04,42.32247,-83.48035,538.71,684.0367464465601,6.19,9.677419,109.2,17 / 21,68154,2017-04-02 17:51:04:810
4.1781,-3.4001,2.8019,1.0703,0.3016,9.7434,-29.34,42.12,-4.8,251.8,77.54,-134.22,42.32247,-83.48035,538.71,684.0367464465601,6.19,9.677419,109.2,17 / 21,68254,2017-04-02 17:51:04:910
4.6618,1.8763,16.5091,-0.078,0.3437,9.8003,-21.0,46.86,-9.18,245.87,79.64,-122.11,42.32247,-83.48035,538.71,684.0367464465601,6.19,9.677419,109.2,17 / 21,68354,2017-04-02 17:51:05:010
3.1636,6.0105,15.9538,2.5568,0.5824,9.4495,-18.36,47.88,-12.6,257.22,85.47,-129.23,42.32247,-83.48035,538.71,684.0367464465601,6.19,9.677419,109.2,17 / 21,68454,2017-04-02 17:51:05:110
-6.6497,-3.2953,13.9225,-0.7789,-0.6358,9.755,-15.24,48.12,-13.32,351.95,87.95,139.65,42.32247,-83.48035,538.71,684.0367464465601,6.19,9.677419,109.2,17 / 21,68556,2017-04-02 17:51:05:212
-1.3757,-1.676,5.9553,-0.4484,-0.3282,9.7909,-15.54,48.0,-13.98,259.37,81.22,-105.42,42.32247,-83.48035,538.71,684.0367464465601,6.19,9.677419,109.2,17 / 21,68654,2017-04-02 17:51:05:310
-1.809,2.1965,0.3037,-0.1466,0.5931,9.7876,-27.6,44.34,-10.68,238.61,74.96,-106.87,42.32247,-83.48035,538.71,684.0367464465601,6.19,9.677419,109.2,17 / 21,68754,2017-04-02 17:51:05:410
6.4719,-6.046,20.0137,0.1674,-0.65,9.7836,-30.6,42.24,-8.94,238.27,70.14,-107.37,42.32247,-83.48035,538.71,684.0367464465601,6.19,9.677419,109.2,17 / 21,68854,2017-04-02 17:51:05:510
-4.6512,-1.4768,2.9449,-0.1947,-0.1662,9.8033,-36.06,37.8,-9.24,154.5,55.52,-69.41,42.32247,-83.48035,538.71,684.0367464465601,6.19,9.677419,109.2,17 / 21,68954,2017-04-02 17:51:05:610
-4.9103,8.2035,10.3904,-1.7708,2.503,9.315,-38.4,33.6,-13.74,195.94,59.21,-79.1,42.32247,-83.48035,538.71,684.0367464465601,6.19,9.677419,109.2,17 / 21,69055,2017-04-02 17:51:05:711
4.4509,-2.6119,2.4547,0.8218,1.5681,9.6455,-31.56,40.44,-7.14,264.9,72.89,-140.34,42.32247,-83.48033,538.71,684.0367464465601,4.97,9.677419,100.6,17 / 21,69154,2017-04-02 17:51:05:810
2.0662,1.9708,9.564,-0.0466,0.1923,9.8046,-24.36,45.36,-4.92,245.48,76.85,-120.29,42.32247,-83.48033,538.71,684.0367464465601,4.97,9.677419,100.6,17 / 21,69254,2017-04-02 17:51:05:910
8.5257,6.4514,11.1459,2.8892,-0.608,9.3516,-19.32,47.52,-9.9,277.67,77.9,-136.55,42.32247,-83.48033,538.71,684.0367464465601,4.97,9.677419,100.6,17 / 21,69356,2017-04-02 17:51:06:012
-4.9452,-3.4894,12.4922,-0.6583,-0.5377,9.7697,-16.02,48.78,-11.16,34.21,80.9,77.62,42.32247,-83.48033,538.71,684.0367464465601,4.97,9.677419,100.6,17 / 21,69454,2017-04-02 17:51:06:110
-3.938,-2.2582,5.709,-1.3361,-1.1429,9.6477,-13.62,49.74,-11.94,282.18,87.86,-143.56,42.32247,-83.48033,538.71,684.0367464465601,4.97,9.677419,100.6,17 / 21,69554,2017-04-02 17:51:06:210
0.3853,3.0506,1.8977,-0.6985,-0.4185,9.7728,-25.14,46.62,-9.72,229.42,73.65,-93.99,42.32247,-83.48033,538.71,684.0367464465601,4.97,9.677419,100.6,17 / 21,69654,2017-04-02 17:51:06:310
7.3681,-6.5383,19.7963,-0.1053,-0.7645,9.7762,-31.56,42.3,-8.58,237.97,70.87,-106.39,42.32247,-83.48033,538.71,684.0367464465601,4.97,9.677419,100.6,17 / 21,69755,2017-04-02 17:51:06:411
-5.2806,-8.8173,25.7642,0.911,-2.6566,9.3959,-34.92,38.7,-7.56,220.23,66.59,-94.02,42.32247,-83.48033,538.71,684.0367464465601,4.97,9.677419,100.6,17 / 21,69854,2017-04-02 17:51:06:510
-9.1723,0.4053,7.6407,-0.522,0.7422,9.7646,-38.7,33.78,-10.86,186.37,56.87,-76.67,42.32247,-83.48033,538.71,684.0367464465601,4.97,9.677419,100.6,17 / 21,69954,2017-04-02 17:51:06:610
0.4383,5.3865,3.7716,0.5306,1.3811,9.6944,-37.14,35.34,-12.24,243.49,67.75,-114.8,42.32247,-83.48033,538.71,684.0367464465601,4.97,9.677419,100.6,17 / 21,70054,2017-04-02 17:51:06:710
2.1282,-1.2454,5.0222,0.9462,-0.455,9.7503,-24.6,45.0,-6.0,263.81,74.56,-137.28,42.322468,-83.4803,538.71,684.0367464465601,6.3,9.677419,99.6,17 / 21,70153,2017-04-02 17:51:06:809
8.1368,-2.877,14.2092,0.7677,-0.0335,9.7765,-19.14,47.34,-9.54,263.44,80.65,-124.62,42.322468,-83.4803,538.71,684.0367464465601,6.3,9.677419,99.6,17 / 21,70255,2017-04-02 17:51:06:911
-7.1165,0.115,13.5043,-0.6891,1.1659,9.7127,-17.46,48.06,-11.16,73.48,81.94,30.13,42.322468,-83.4803,538.71,684.0367464465601,6.3,9.677419,99.6,17 / 21,70354,2017-04-02 17:51:07:010
-6.1674,-7.1298,11.4862,-0.7482,-0.6754,9.7547,-14.4,48.78,-11.58,299.26,87.3,-162.42,42.322468,-83.4803,538.71,684.0367464465601,6.3,9.677419,99.6,17 / 21,70454,2017-04-02 17:51:07:110
0.4873,3.8016,2.0134,-0.1505,-0.4673,9.7943,-21.72,46.8,-9.54,243.4,75.28,-89.14,42.322468,-83.4803,538.71,684.0367464465601,6.3,9.677419,99.6,17 / 21,70556,2017-04-02 17:51:07:212
-2.2876,-2.4735,2.9478,-0.6614,0.3727,9.7772,-29.34,43.44,-8.46,204.09,72.88,-81.24,42.322468,-83.4803,538.71,684.0367464465601,6.3,9.677419,99.6,17 / 21,70654,2017-04-02 17:51:07:310
11.1807,-20.1857,-0.8966,0.5955,-2.6317,9.4281,-34.5,39.3,-6.96,160.49,59.69,-72.43,42.322468,-83.4803,538.71,684.0367464465601,6.3,9.677419,99.6,17 / 21,70754,2017-04-02 17:51:07:410
-7.8747,-1.0948,8.5241,-1.4754,0.3731,9.6878,-38.4,34.14,-7.92,152.63,51.55,-73.78,42.322468,-83.4803,538.71,684.0367464465601,6.3,9.677419,99.6,17 / 21,70855,2017-04-02 17:51:07:511
