sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-4.5952;-4.022;20.0137;-0.1676;0.2311;9.8025;-0.7595;2.0828;2.9412;0.7512;0.7934;0.1393;3747.0;-19.12;-17.49;-42.21;82.04;-26.22;2.56;2.0;990.96;19.049;42.316303;-83.22894;496.77;NaN;;4.93;19.35484;50.5;15 / 21;173811;2017-04-10 18:26:36:266
2.8794;-3.0138;7.0689;0.5923;0.585;9.7713;-1.3136;-3.2695;-0.5741;0.7512;0.7934;0.1393;3675.0;-19.12;-17.49;-42.21;82.04;-26.22;2.56;2.0;990.96;19.049;42.316303;-83.22894;496.77;NaN;;4.93;19.35484;50.5;15 / 21;173911;2017-04-10 18:26:36:366
0.4615;1.4985;5.0529;-0.483;0.4861;9.7827;1.1918;-1.8258;-2.3955;-0.3555;0.4672;-0.6252;3675.0;-18.73;-17.79;-42.65;78.17;-30.09;5.92;2.0;990.95;19.049;42.316303;-83.22894;496.77;NaN;;4.93;19.35484;50.5;15 / 21;174011;2017-04-10 18:26:36:466
2.5933;-0.4059;6.7632;0.3819;-0.0757;9.7989;1.5083;-0.8291;-2.916;0.2221;-0.2495;0.2692;3675.0;-17.06;-17.95;-43.26;83.95;-27.85;9.72;2.0;990.95;19.426;42.316303;-83.22894;496.77;NaN;;4.93;19.35484;50.5;15 / 21;174111;2017-04-10 18:26:36:566
1.8763;-0.6655;11.0112;0.3819;-0.0757;9.8001;1.5083;-0.8291;-2.916;0.4099;-0.1505;0.2691;3675.0;-15.74;-18.26;-43.86;77.74;-30.02;8.94;2.0;990.93;19.426;42.316303;-83.22894;496.77;NaN;;4.93;19.35484;50.5;15 / 21;174211;2017-04-10 18:26:36:666
-0.9218;0.2502;12.747;0.3587;0.0054;9.8001;0.9347;-0.291;1.3935;0.077;0.2107;0.4182;3675.0;-15.74;-18.26;-43.86;77.74;-30.02;8.94;2.0;990.94;19.426;42.316303;-83.22894;496.77;NaN;;4.93;19.35484;50.5;15 / 21;174311;2017-04-10 18:26:36:766
-2.2513;0.3538;12.3015;0.0799;-0.1629;9.805;-1.3556;-0.7376;4.3274;-0.2182;-0.1201;0.1535;3544.0;-14.51;-18.62;-44.15;74.66;-32.08;8.45;2.0;990.94;20.037;42.316303;-83.22894;496.77;NaN;;4.93;19.35484;50.5;15 / 21;174410;2017-04-10 18:26:36:865
-1.6714;0.4389;6.7006;-0.6177;-0.188;9.7854;0.274;-0.8553;-1.1882;-0.7914;0.0218;-0.4567;3544.0;-14.09;-18.34;-44.46;69.79;-32.27;7.22;2.0;990.95;20.037;42.31631;-83.22893;496.77;NaN;;4.93;16.129032;52.8;15 / 21;174511;2017-04-10 18:26:36:966
2.1198;0.1778;5.4146;-1.0369;-0.4882;9.7395;-0.5292;0.8582;-2.8319;-0.7914;0.0218;-0.4567;3721.0;-14.35;-17.51;-44.84;82.89;-25.58;6.57;2.0;990.95;20.037;42.31631;-83.22893;496.77;NaN;;4.93;16.129032;52.8;15 / 21;174610;2017-04-10 18:26:37:065
0.061;1.3222;10.5148;-0.1431;-0.3827;9.7981;1.9567;0.7465;-2.277;-0.2083;-0.2639;0.1196;3721.0;-14.35;-17.51;-44.84;82.89;-25.58;6.57;2.0;990.95;19.134;42.31631;-83.22893;496.77;NaN;;4.93;16.129032;52.8;15 / 21;174710;2017-04-10 18:26:37:165
-1.2141;2.4347;13.1144;-0.7087;0.5344;9.7664;0.2684;1.5533;3.8143;-0.4545;0.2105;-0.3376;3721.0;-14.63;-16.12;-45.46;79.0;-24.46;4.25;2.0;990.95;19.134;42.31631;-83.22893;496.77;NaN;;4.93;16.129032;52.8;15 / 21;174810;2017-04-10 18:26:37:265
-3.1688;-1.6995;12.4824;-0.7087;0.5344;9.7664;0.2684;1.5533;3.8143;-0.0799;-0.2027;-0.1663;3941.0;-15.02;-14.1;-45.97;83.65;-20.93;8.38;2.0;990.96;19.134;42.31631;-83.22893;496.77;NaN;;4.93;16.129032;52.8;15 / 21;174911;2017-04-10 18:26:37:366
0.7554;-1.0531;6.1201;0.24;0.2735;9.7999;-3.1957;-2.6842;3.3154;0.1159;0.1008;-0.3825;3941.0;-14.59;-12.11;-46.71;76.16;-22.49;9.93;2.0;990.96;19.134;42.31631;-83.22893;496.77;NaN;;4.93;16.129032;52.8;15 / 21;175011;2017-04-10 18:26:37:466
0.5092;0.273;6.1602;-0.3334;0.2225;9.7985;1.5161;-2.9388;-2.6758;0.1015;-0.1874;0.3587;3941.0;-14.59;-12.11;-46.71;76.16;-22.49;9.93;2.0;990.96;19.685;42.31631;-83.22893;496.77;NaN;;4.93;16.129032;52.8;15 / 21;175111;2017-04-10 18:26:37:566
1.9451;0.5961;7.2218;0.215;-0.0637;9.8041;0.7125;0.0147;-3.1393;0.1015;-0.1874;0.3587;3941.0;-14.09;-11.26;-47.2;77.61;-20.9;11.78;2.0;990.96;19.685;42.31631;-83.22893;496.77;NaN;;4.93;16.129032;52.8;15 / 21;175210;2017-04-10 18:26:37:665
0.2448;0.5151;12.3046;-0.2226;0.0784;9.8038;1.4839;-0.4116;1.0584;-0.3395;0.0297;-0.0021;3941.0;-13.01;-10.59;-47.55;73.43;-22.05;11.1;2.0;990.97;19.685;42.31631;-83.22893;496.77;NaN;;4.93;16.129032;52.8;15 / 21;175311;2017-04-10 18:26:37:766
2.5375;0.8265;12.3713;-0.1631;0.6065;9.7865;1.3958;0.539;4.0561;-0.2435;1.1451;0.1442;4046.0;-10.89;-9.97;-48.16;72.28;-20.93;11.96;2.0;990.98;21.92;42.31631;-83.22893;496.77;NaN;;4.93;16.129032;52.8;15 / 21;175410;2017-04-10 18:26:37:865
-1.8486;0.2238;10.6049;-0.1631;0.6065;9.7865;1.3958;0.539;4.0561;0.409;-0.7388;0.1817;4046.0;-10.89;-9.97;-48.16;72.28;-20.93;11.96;2.0;990.98;21.92;42.31632;-83.22892;496.77;NaN;;4.93;19.35484;48.7;15 / 21;175511;2017-04-10 18:26:37:966
-1.5242;0.626;4.5094;0.477;0.2015;9.793;-2.1835;-0.2069;0.328;0.1922;0.1233;0.3115;4046.0;-9.14;-9.69;-48.44;64.35;-23.94;12.26;2.0;990.94;21.92;42.31632;-83.22892;496.77;NaN;;4.93;19.35484;48.7;15 / 21;175611;2017-04-10 18:26:38:066
1.2235;0.5944;4.0054;0.1385;0.1419;9.8046;-1.6947;0.228;-4.0787;-0.0151;-0.0285;0.655;4046.0;-7.67;-9.46;-48.61;58.63;-25.03;12.7;2.0;990.94;19.222;42.31632;-83.22892;496.77;NaN;;4.93;19.35484;48.7;15 / 21;175711;2017-04-10 18:26:38:166
1.8175;-0.0991;9.3711;0.2865;-0.6222;9.7827;1.7704;1.8672;-4.936;-0.4751;-0.1798;-0.2686;3910.0;-6.75;-9.54;-49.02;52.94;-24.5;8.33;2.0;990.95;19.222;42.31632;-83.22892;496.77;NaN;;4.93;19.35484;48.7;15 / 21;175811;2017-04-10 18:26:38:266
-1.1399;1.3892;14.4631;-0.7274;-0.099;9.7791;0.6373;1.115;3.3627;-0.4751;-0.1798;-0.2686;3910.0;-6.75;-9.54;-49.02;52.94;-24.5;8.33;2.0;990.95;19.222;42.31632;-83.22892;496.77;NaN;;4.93;19.35484;48.7;15 / 21;175911;2017-04-10 18:26:38:366
-4.1143;-1.6992;20.7009;-0.0989;0.4725;9.7948;-5.2514;-2.4027;8.6473;-0.3723;0.0386;-0.6689;3910.0;-7.0;-9.24;-49.42;62.71;-20.74;10.57;2.0;990.97;21.937;42.31632;-83.22892;496.77;NaN;;4.93;19.35484;48.7;15 / 21;176011;2017-04-10 18:26:38:466
-1.0688;-3.5343;10.6826;0.9486;0.2374;9.7578;-0.4359;-4.0242;-0.3687;1.1941;-0.0237;1.2867;3826.0;-6.43;-8.8;-49.8;63.03;-21.47;13.49;2.0;990.97;21.937;42.31632;-83.22892;496.77;NaN;;4.93;19.35484;48.7;15 / 21;176111;2017-04-10 18:26:38:566
0.6136;0.4153;5.9175;0.9486;0.2374;9.7578;-0.4359;-4.0242;-0.3687;-0.2016;0.0676;-0.5455;3826.0;-5.35;-9.18;-50.2;48.14;-27.04;12.06;2.0;990.97;21.937;42.31632;-83.22892;496.77;NaN;;4.93;19.35484;48.7;15 / 21;176211;2017-04-10 18:26:38:666
1.8748;2.089;6.0733;-0.0436;-0.0725;9.8063;0.2514;0.6914;-4.8782;0.3297;-0.1196;-0.1819;3730.0;-5.35;-9.18;-50.2;48.14;-27.04;12.06;2.0;990.97;21.937;42.31632;-83.22892;496.77;NaN;;4.93;19.35484;48.7;15 / 21;176310;2017-04-10 18:26:38:765
-2.4067;-2.1471;17.6705;-0.0355;0.0084;9.8066;1.6073;1.636;-3.1308;-0.7935;-0.4974;-0.6029;3730.0;-3.88;-9.89;-50.49;48.53;-26.57;11.9;2.0;990.96;20.343;42.31632;-83.22892;496.77;NaN;;4.93;19.35484;48.7;15 / 21;176410;2017-04-10 18:26:38:865
-2.2192;-0.4059;13.7675;-0.4968;-0.3533;9.7877;-1.8852;-1.0189;8.0615;-0.7935;-0.4974;-0.6029;3730.0;-1.89;-11.57;-50.37;48.9;-26.45;12.09;2.0;991.0;20.343;42.316326;-83.228905;496.77;NaN;;4.93;16.129032;47.5;15 / 21;176511;2017-04-10 18:26:38:966
0.9952;-1.2008;9.4101;0.6475;-0.1291;9.7844;-2.0046;0.8016;1.2702;0.3872;-0.157;0.1558;3804.0;-0.64;-13.35;-50.44;59.5;-22.9;12.47;2.0;991.0;20.343;42.316326;-83.228905;496.77;NaN;;4.93;16.129032;47.5;15 / 21;176611;2017-04-10 18:26:39:066
-0.9305;0.8914;5.0035;0.3931;-0.2039;9.7966;-0.2793;-0.95;-0.9991;-0.1815;-0.399;-0.08;3804.0;-0.64;-13.35;-50.44;59.5;-22.9;12.47;2.0;990.96;19.317;42.316326;-83.228905;496.77;NaN;;4.93;16.129032;47.5;15 / 21;176711;2017-04-10 18:26:39:166
2.1138;1.5447;4.2159;0.3931;-0.2039;9.7966;-0.2793;-0.95;-0.9991;0.0277;0.2515;0.4773;3804.0;-0.01;-14.53;-50.11;53.16;-24.26;10.07;2.0;990.96;19.317;42.316326;-83.228905;496.77;NaN;;4.93;16.129032;47.5;15 / 21;176811;2017-04-10 18:26:39:266
-1.2162;-0.466;11.903;0.056;-0.0695;9.8062;1.26;1.2301;-5.6692;-0.6198;-0.7585;-0.4756;3804.0;0.42;-15.75;-49.71;55.42;-24.27;9.5;2.0;990.97;19.317;42.316326;-83.228905;496.77;NaN;;4.93;16.129032;47.5;15 / 21;176911;2017-04-10 18:26:39:366
0.2083;0.7383;13.4263;-0.3614;-0.806;9.7668;-0.113;0.5909;1.3455;-0.8334;0.6659;-0.322;3804.0;-0.62;-16.37;-49.14;77.98;-19.83;6.65;2.0;990.97;18.697;42.316326;-83.228905;496.77;NaN;;4.93;16.129032;47.5;15 / 21;177011;2017-04-10 18:26:39:466
-6.7205;0.595;18.5217;-1.1643;0.2264;9.7347;0.5353;-0.1891;5.6341;-0.8334;0.6659;-0.322;4023.0;-0.62;-16.37;-49.14;77.98;-19.83;6.65;2.0;990.98;18.697;42.316326;-83.228905;496.77;NaN;;4.93;16.129032;47.5;15 / 21;177111;2017-04-10 18:26:39:566
-0.6985;-3.9804;8.8444;0.7576;-0.0589;9.7772;-3.3581;2.3326;6.6343;0.4571;0.6783;0.1556;4023.0;-1.74;-15.79;-48.35;115.31;-13.42;9.44;2.0;990.98;18.697;42.316326;-83.228905;496.77;NaN;;4.93;16.129032;47.5;15 / 21;177211;2017-04-10 18:26:39:666
0.3276;0.0977;4.7622;0.2923;0.4393;9.7924;-0.553;-0.7447;-3.7802;0.1496;0.3946;-0.0912;4023.0;-3.0;-15.23;-47.86;91.23;-17.56;11.09;2.0;990.96;19.509;42.316326;-83.228905;496.77;NaN;;4.93;16.129032;47.5;15 / 21;177311;2017-04-10 18:26:39:766
1.5423;-1.9051;5.1017;-0.1066;-0.223;9.8035;1.4233;-1.5054;-4.1508;-0.228;-0.1572;-0.6339;3881.0;-4.44;-14.83;-47.15;88.02;-19.2;13.85;2.0;990.96;19.509;42.316326;-83.228905;496.77;NaN;;4.93;16.129032;47.5;15 / 21;177411;2017-04-10 18:26:39:866
0.9614;1.2433;9.0278;-0.1066;-0.223;9.8035;1.4233;-1.5054;-4.1508;-0.228;-0.1572;-0.6339;3881.0;-4.44;-14.83;-47.15;88.02;-19.2;13.85;2.0;990.96;19.509;42.31634;-83.2289;496.77;NaN;;4.93;19.35484;40.8;15 / 21;177510;2017-04-10 18:26:39:965
2.1253;-0.1682;14.3431;-0.0125;-0.1219;9.8059;3.2034;0.581;1.7966;-0.2149;-0.1226;-0.1661;3881.0;-5.52;-15.14;-46.45;91.33;-18.52;12.5;2.0;990.95;20.057;42.31634;-83.2289;496.77;NaN;;4.93;19.35484;40.8;15 / 21;177611;2017-04-10 18:26:40:066
-8.4092;2.8157;22.1117;-0.7583;0.2607;9.7738;-5.9554;2.6907;10.7618;-0.2051;-0.143;-0.123;3975.0;-7.51;-15.99;-45.83;94.74;-18.47;11.75;2.0;990.95;20.057;42.31634;-83.2289;496.77;NaN;;4.93;19.35484;40.8;15 / 21;177711;2017-04-10 18:26:40:166
-1.4822;-0.4911;8.1512;0.4678;1.2622;9.7138;-3.3261;-2.4082;2.0016;1.0464;1.38;0.0544;3975.0;-8.81;-16.07;-45.42;93.14;-20.41;19.86;2.0;990.94;20.057;42.31634;-83.2289;496.77;NaN;;4.93;19.35484;40.8;15 / 21;177811;2017-04-10 18:26:40:266
1.2902;1.6667;3.0769;0.9601;0.7392;9.7315;0.2168;0.7816;-6.6255;0.3375;0.5723;0.6273;3975.0;-8.81;-16.07;-45.42;93.14;-20.41;19.86;2.0;990.94;20.057;42.31634;-83.2289;496.77;NaN;;4.93;19.35484;40.8;15 / 21;177910;2017-04-10 18:26:40:365
1.4581;0.9895;6.1219;0.7123;-0.8521;9.7436;0.7084;1.1422;-2.3407;0.2879;-1.1845;0.812;3975.0;-8.77;-16.69;-45.19;88.47;-25.71;24.99;2.0;990.96;19.303;42.31634;-83.2289;496.77;NaN;;4.93;19.35484;40.8;15 / 21;178011;2017-04-10 18:26:40:466
1.6509;-3.8278;10.4515;0.7123;-0.8521;9.7436;0.7084;1.1422;-2.3407;0.2879;-1.1845;0.812;3900.0;-8.55;-17.15;-45.17;78.37;-29.63;19.13;2.0;990.96;19.303;42.31634;-83.2289;496.77;NaN;;4.93;19.35484;40.8;15 / 21;178111;2017-04-10 18:26:40:566
